"año";"NCODI";"biopsias_hosp";"biopsias_CEP";"necropsias_hosp";"angio_hosp";"angio_CEP";"densiometrias_hosp";"densiometrias_CEP";"gamma_hosp";"gamma_CEP";"mamo_hosp";"mamo_CEP";"pet_hosp";"pet_CEP";"resonancia_hosp";"resonancia_CEP";"rx_hosp";"rx_CEP";"spect_hosp";"spect_CEP";"tac_hosp";"tac_CEP";"Colonosopia";"Broncoscopia";"ERCP"
2015;687,00;12444;0;2;0;0;0;0;0;0;2733;0;0;0;5902;0;109829;0;0;0;9250;0;1615;137;0
2015;745,00;11233;0;21;814;0;3090;0;2873;0;8808;14971;0;0;5055;0;164926;74640;1156;0;16645;4049;3845;663;277
2015;109,00;0;0;0;0;0;1378;0;0;0;1025;0;0;0;4838;0;1630;0;0;0;3782;0;1274;0;0
2015;808,00;14936;0;13;0;0;0;0;0;0;9527;0;0;0;6071;0;145320;0;0;0;9837;0;3591;270;154
2015;971,00;2733;0;0;0;0;0;0;0;0;460;0;0;0;0;0;44153;0;0;0;1606;0;973;0;0
2015;128,00;0;0;0;0;0;425;0;0;0;1028;0;0;0;0;0;15052;0;0;0;0;0;171;0;0
2015;919,00;10599;0;18;0;0;931;0;0;0;5838;0;0;0;8505;0;86640;11038;0;0;19499;0;3016;153;109
2015;725,00;25376;0;8;361;0;3162;0;0;0;4614;0;2889;0;10487;0;172424;0;8193;0;23815;0;4055;609;362
2015;3,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;306,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;15,00;132;0;0;0;0;41;0;0;0;93;0;0;0;0;0;2412;0;0;0;0;0;43;0;0
2015;264,00;0;0;0;0;0;0;0;0;0;1008;0;0;0;4986;0;20096;0;0;0;4118;0;578;37;0
2015;867,00;36;0;0;0;0;363;0;0;0;749;0;0;0;0;0;8108;0;0;0;0;0;102;0;0
2015;910,00;7397;0;0;0;0;0;0;0;0;1774;0;0;0;1740;0;28802;0;0;0;3972;0;1322;90;0
2015;1053,00;13564;0;8;0;0;0;0;0;0;6324;0;0;0;4646;0;75541;7273;0;0;12495;0;3648;180;0
2015;1055,00;16260;0;6;0;0;4340;0;0;0;6270;0;0;0;4027;0;96615;0;0;0;16049;0;2227;340;0
2015;1081,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1099,00;0;0;0;0;0;61;0;0;0;45;0;0;0;455;0;3221;0;0;0;441;0;0;0;0
2015;529,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;947;0;0;0;0;0;0;0;0
2015;345,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;515,00;0;0;0;0;0;0;0;0;0;0;0;0;0;3256;0;21924;0;0;0;684;0;0;0;0
2015;174,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1215;0;0
2015;523,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11064;0;0;0;0;0;0;0;0
2015;697,00;0;0;0;72;0;3516;0;943;0;7775;0;487;0;11792;0;78145;0;176;0;8716;0;2564;62;6
2015;239,00;7750;0;0;0;0;1149;0;0;0;3106;0;0;0;8104;0;32144;0;0;0;7512;0;1381;82;21
2015;287,00;4349;0;0;39;0;2961;0;795;0;4425;0;0;0;9425;0;44208;0;146;0;7357;0;2358;86;8
2015;377,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3788;0;0;0;0;0;0;0;0
2015;692,00;8580;0;9;0;0;203;0;0;0;5632;0;0;0;2511;0;77982;0;0;0;7722;0;1593;92;0
2015;335,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;435,00;2225;0;7;1;0;634;0;0;0;2075;0;0;0;6989;0;18647;0;0;0;5064;0;319;0;0
2015;280,00;0;0;0;0;0;2722;0;0;0;8424;0;0;0;20186;0;76602;0;0;0;11900;0;0;0;0
2015;222,00;0;0;0;0;0;249;0;0;0;1390;0;0;0;0;0;9210;0;0;0;1302;0;0;0;0
2015;276,00;13628;0;18;0;0;3183;0;4125;0;7276;0;1368;0;17598;0;120350;0;0;0;27099;0;0;0;0
2015;11,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14893;0;0;0;0;0;0;0;0
2015;302,00;0;0;0;0;0;0;0;0;0;2934;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;682,00;4509;0;1;0;0;388;0;0;0;264;0;0;0;3080;0;24565;0;0;0;5300;0;0;0;0
2015;279,00;12168;0;20;0;0;0;0;0;0;0;0;0;0;22538;0;84543;0;0;0;22796;0;0;0;0
2015;282,00;11406;0;0;175;0;2109;0;0;0;8439;0;1936;0;24651;0;85855;0;4191;0;19900;0;0;0;0
2015;281,00;5075;0;6;807;0;0;0;0;0;0;0;0;0;1616;0;44603;0;0;0;7091;0;0;0;0
2015;183,00;0;0;0;0;0;583;0;0;0;486;0;0;0;1576;0;7174;0;0;0;425;0;0;0;0
2015;610,00;0;0;0;1254;0;0;0;0;0;0;0;0;0;0;0;3741;0;0;0;0;0;0;0;0
2015;116,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;115,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;212;0;0;0;0;0;0;0;0
2015;114,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;119,00;0;0;0;0;0;10;0;0;0;397;0;0;0;0;0;689;0;0;0;0;0;0;0;0
2015;770,00;36069;0;35;1693;0;4074;0;0;0;14247;0;0;0;16384;0;100907;0;6317;0;24672;0;0;0;0
2015;583,00;4282;0;0;0;0;1418;0;0;0;5877;0;0;0;3641;0;64487;0;0;0;6172;0;0;0;0
2015;136,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0
2015;469,00;2901;0;1;0;0;0;0;0;0;2712;0;0;0;0;0;29222;0;0;0;3029;0;0;0;0
2015;642,00;9674;0;0;0;0;0;0;0;0;8013;0;0;0;0;0;70367;0;0;0;9864;0;0;0;0
2015;674,00;5973;0;77;288;0;692;0;0;0;4925;0;0;0;5849;0;45105;1906;0;0;4959;0;0;0;0
2015;193,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1605;0;0;0;0;0;0;0;0
2015;526,00;16076;0;25;0;0;0;0;0;0;12773;0;0;0;7109;0;112296;0;0;0;12808;0;0;0;0
2015;698,00;31917;0;80;1067;0;6966;0;11321;0;5467;0;0;0;0;0;146363;0;0;0;36027;0;0;0;0
2015;630,00;5097;0;14;0;0;0;0;0;0;5469;0;0;0;7183;0;10998;0;0;0;6759;0;0;0;0
2015;124,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;364,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;439,00;0;0;0;0;0;0;0;0;0;933;0;0;0;0;0;30602;0;0;0;2413;0;0;0;0
2015;570,00;16007;0;30;0;0;0;0;0;0;3651;0;0;0;4798;0;124734;0;0;0;15860;0;0;0;0
2015;123,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;310,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;571,00;0;0;0;195;0;0;0;0;0;7267;0;0;0;0;0;59537;0;0;0;6034;0;0;0;0
2015;296,00;0;0;0;0;0;0;0;0;0;812;0;0;0;0;0;6807;0;0;0;0;0;0;0;0
2015;566,00;0;0;0;0;0;0;0;0;0;7881;0;0;0;5951;0;56876;0;0;0;8950;0;0;0;0
2015;784,00;16972;0;108;0;0;0;0;11198;0;24863;0;1046;0;22425;0;150799;0;0;0;29697;0;0;0;0
2015;102,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;986;0;0;0;0;0;0;0;0
2015;379,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;639,00;16291;0;0;0;0;562;0;0;0;6136;0;0;0;3760;0;69388;0;0;0;8717;0;0;0;0
2015;457,00;1631;0;0;0;0;0;0;0;0;2274;0;0;0;0;0;27244;0;0;0;3254;0;0;0;0
2015;609,00;16487;0;22;1105;0;2127;0;0;0;6516;0;0;0;12751;0;71157;0;95;0;13786;0;0;0;0
2015;101,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;454,00;5846;0;14;0;0;0;0;0;0;2333;0;0;0;6726;0;46027;0;0;0;8497;0;0;0;0
2015;318,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;600,00;6498;0;3;0;0;1150;0;0;0;5049;0;0;0;0;0;56886;0;0;0;7518;0;0;0;0
2015;545,00;9609;0;34;879;0;432;0;0;0;8616;0;0;0;4197;0;72662;0;0;0;9512;0;0;0;0
2015;100,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;702,00;15087;0;38;0;0;0;0;0;0;14771;0;0;0;14233;0;166091;0;0;0;20344;0;0;0;0
2015;778,00;9102;0;17;0;0;0;0;0;0;9998;0;0;0;4378;0;49934;0;0;0;11259;0;0;0;0
2015;341,00;0;0;0;0;0;0;0;0;0;850;0;0;0;0;0;12380;0;0;0;0;0;0;0;0
2015;99,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;767,00;0;0;0;0;0;0;0;0;0;1922;0;0;0;4698;0;60009;0;0;0;7224;0;0;0;0
2015;359,00;0;0;0;0;0;1347;0;0;0;4722;0;0;0;0;0;22541;0;0;0;0;0;0;0;0
2015;98,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;132,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;97,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;103,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;110,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;94,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;91,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;664,00;11959;0;38;115;0;0;0;0;0;2407;0;0;0;8681;0;90317;0;0;0;14945;0;0;0;0
2015;918,00;36602;0;284;2380;0;6088;0;9254;0;18805;0;4149;0;36452;0;207298;0;4268;0;77591;0;0;0;0
2015;92,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;95,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;96,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;301,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10308;0;0;0;0;0;0;0;0
2015;492,00;0;0;0;0;0;0;0;0;0;7549;0;0;0;0;0;47023;0;0;0;9421;0;0;0;0
2015;811,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2015;812,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;832,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;841,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;856,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;859,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;861,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;880,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;883,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;884,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;877,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;911,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;913,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;922,00;6987;0;0;0;0;1504;0;0;0;2370;0;0;0;12884;0;23031;0;0;0;6674;0;0;0;0
2015;923,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;924,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;947,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;951,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1103,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;972,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;973,00;2109;0;0;46;0;264;0;0;0;786;0;0;0;12809;0;19016;0;0;0;3919;0;0;0;0
2015;974,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;975,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;960,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1028,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;976,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;977,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1020,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;994,00;0;0;0;0;0;0;0;0;0;6708;0;0;0;3988;0;53197;0;0;0;7420;0;0;0;0
2015;995,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1060,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1005,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1061,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1006,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1088,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1089,00;2948;0;0;0;0;1227;0;0;0;1368;0;0;0;4475;0;17220;0;0;0;2362;0;0;0;0
2015;1076,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1078,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1033,00;10815;0;19;0;0;0;0;0;0;267;0;0;0;6764;0;14027;0;0;0;19833;0;0;0;0
2015;1037,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1039,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1067,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1065,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1563;0;0;0;0;0;0;0;0
2015;1066,00;0;0;0;0;0;1433;0;0;0;1769;0;0;0;8677;1420;13416;1650;0;0;5145;0;0;0;0
2015;1100,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1105,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1107,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1111,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;207,00;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;738;53;0
2015;431,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1953;0;0;0;0;0;0;0;0
2015;387,00;6787;0;1;0;0;0;0;0;0;3084;0;0;0;0;0;36261;0;0;0;5114;0;1071;0;0
2015;179,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292;0;0;0;0;0;0;0;0
2015;606,00;4390;0;5;0;0;0;0;0;0;3124;759;0;0;0;0;30283;3072;0;0;4514;0;1029;0;0
2015;925,00;18846;0;19;2617;0;1844;0;5975;0;4871;0;0;0;9548;0;155896;0;0;0;18565;0;5344;550;319
2015;541,00;5601;0;0;0;0;0;0;0;0;1605;0;0;0;0;0;27109;0;0;0;3895;0;785;0;0
2015;797,00;1595;0;2;0;0;0;0;0;0;1753;0;0;0;0;0;32547;0;0;0;4675;0;588;0;0
2015;627,00;9515;0;0;0;0;0;0;0;0;2055;0;0;0;3272;0;54074;16871;0;0;8317;0;1899;163;0
2015;173,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;636,00;15094;0;16;0;0;0;0;0;0;7821;0;0;0;6233;0;107809;0;831;0;13630;0;2724;729;267
2015;205,00;642;0;0;0;0;0;0;0;0;182;0;0;0;0;0;5757;0;0;0;0;0;187;0;0
2015;814,00;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;845;0;0;0;0;0;58;0;0
2015;881,00;0;0;0;0;0;0;0;0;0;1210;0;0;0;0;0;0;0;0;0;0;0;277;21;5
2015;771,00;15653;0;15;622;0;0;1949;10013;0;4225;0;0;0;7739;0;219716;17980;2283;0;18092;3060;2152;493;451
2015;533,00;2399;0;0;0;0;344;0;0;0;1325;0;0;0;0;0;4514;0;0;0;0;0;214;0;0
2015;447,00;6021;0;3;0;0;0;0;0;0;65;0;0;0;2775;0;22883;0;0;0;2128;0;1141;28;24
