"año";"NCODI";"due_cTotal";"matronas_cTotal";"oDueEspeciali_cTotal";"fisioterapeutas_cTotal";"terapeutas_cTotal";"logopedas_cTotal";"oSaniMedio_cTotal";"gMedioSani_cTotal";"gSuperiorSani_cTotal";"tecSani_cTotal";"restSani_cTotal2";"due_cMujeres";"matronas_cMujeres";"oDueEspeciali_cMujeres";"fisioterapeutas_cMujeres";"terapeutas_cMujeres";"logopedas_cMujeres";"oSaniMedio_cMujeres";"gMedioSani_cMujeres";"gSuperiorSani_cMujeres";"tecSani_cMujeres";"restSani_cMujeres2";"due_pTotal";"matronas_pTotal";"oDueEspeciali_pTotal";"fisioterapeutas_pTotal";"terapeutas_pTotal";"logopedas_pTotal";"oSaniMedio_pTotal";"gMedioSani_pTotal";"gSuperiorSani_pTotal";"tecSani_pTotal";"restSani_pTotal2";"due_pMujeres";"matronas_pMujeres";"oDueEspeciali_pMujeres";"fisioterapeutas_pMujeres";"terapeutas_pMujeres";"logopedas_pMujeres";"oSaniMedio_pMujeres";"gMedioSani_pMujeres";"gSuperiorSani_pMujeres";"tecSani_pMujeres";"restSani_pMujeres2";"due_colabTotal";"matronas_colabTotal";"oDueEspeciali_colabTotal";"fisioterapeutas_colabTotal";"terapeutas_colabTotal";"logopedas_colabTotal";"oSaniMedio_colabTotal";"gMedioSani_colabTotal";"gSuperiorSani_colabTotal";"tecSani_colabTotal";"restSani_colabTotal2";"due_colabMujeres";"matronas_colabMujeres";"oDueEspeciali_colabMujeres";"fisioterapeutas_colabMujeres";"terapeutas_colabMujeres";"logopedas_colabMujeres";"oSaniMedio_colabMujeres";"gMedioSani_colabMujeres";"gSuperiorSani_colabMujeres";"tecSani_colabMujeres";"restSani_colabMujeres2";"direccion_cTotal";"trabSocial_cTotal";"perOficio_cTotal";"administrativos_cTotal";"oNoSani_cTotal";"direccion_cMujeres";"trabSocial_cMujeres";"perOficio_cMujeres";"administrativos_cMujeres";"oNoSani_cMujeres";"direccion_pTotal";"trabSocial_pTotal";"perOficio_pTotal";"administrativos_pTotal";"oNoSani_pTotal";"direccion_pMujeres";"trabSocial_pMujeres";"perOficio_pMujeres";"administrativos_pMujeres";"oNoSani_pMujeres";"direccion_colabTotal";"trabSocial_colabTotal";"perOficio_colabTotal";"administrativos_colabTotal";"oNoSani_colabTotal";"direccion_colabMujeres";"trabSocial_colabMujeres";"perOficio_colabMujeres";"administrativos_colabMujeres";"oNoSani_colabMujeres"
2015;472,00;36;2;0;4;0;0;0;50;7;57;0;29;2;0;3;0;0;0;43;5;48;0;9;1;1;2;0;1;0;11;5;16;0;0;0;1;1;0;1;0;11;4;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;20;7;2;1;1;18;6;2;1;0;4;2;1;1;0;3;1;0;0;0;1;0;0;0;0;0;0
2015;427,00;22;0;0;1;0;0;0;17;0;17;0;19;0;0;1;0;0;0;16;0;16;0;4;0;0;0;1;0;0;3;0;3;0;2;0;0;0;1;0;0;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;11;2;0;1;0;11;0;1;0;0;3;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2015;491,00;39;2;0;7;0;0;0;17;5;22;0;38;1;0;6;0;0;0;14;5;19;0;7;0;0;1;1;0;0;7;5;12;0;7;0;0;0;1;0;0;7;4;11;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;11;18;6;0;1;8;10;6;0;0;2;3;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2015;551,00;37;2;0;2;0;1;1;9;4;13;0;32;1;0;1;0;0;1;9;1;10;0;8;0;0;1;0;1;0;3;3;6;0;8;0;0;0;0;1;0;3;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;20;0;2;0;0;17;0;0;0;0;6;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
2015;106,00;10;0;0;1;0;0;0;24;1;25;0;8;0;0;1;0;0;0;22;1;23;0;5;0;0;1;1;0;0;18;3;21;0;4;0;0;1;1;0;0;17;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;819,00;4;0;0;1;1;0;0;15;1;16;0;3;0;0;1;1;0;0;15;1;16;0;5;0;0;0;0;0;0;32;0;32;0;4;0;0;0;0;0;0;28;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;5;1;8;3;1;4;0;8;0;0;8;0;9;0;0;5;0;8;0;0;0;0;0;0;0;0;0;0
2015;836,00;5;0;0;0;0;0;0;6;0;6;0;4;0;0;0;0;0;0;4;0;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2015;915,00;8;0;0;0;1;0;0;46;0;46;0;7;0;0;0;1;0;0;39;0;39;0;6;0;0;2;0;1;0;0;0;0;0;6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;11;1;0;1;1;11;1;0;0;0;23;3;0;0;0;21;3;0;0;0;0;0;0;0;0;0;0;0
2015;942,00;4;0;0;0;2;0;0;25;0;25;0;3;0;0;0;2;0;0;12;0;12;0;2;0;0;0;0;0;0;17;0;17;0;2;0;0;0;0;0;0;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;4;0;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;748,00;749;21;0;25;1;2;5;498;117;615;7;708;20;0;24;1;2;4;472;99;571;7;18;0;0;3;0;0;0;2;9;11;1;18;0;0;1;0;0;0;2;8;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;5;22;278;357;39;5;0;232;273;0;2;0;1;1;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0
2015;198,00;12;0;0;2;0;0;0;20;0;20;0;12;0;0;2;0;0;0;18;0;18;0;9;0;0;0;0;0;0;13;0;13;0;9;0;0;0;0;0;0;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;4;4;0;1;1;3;3;0;0;0;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2015;871,00;114;6;0;6;1;1;1;72;14;86;0;106;5;0;5;1;1;1;67;14;81;0;27;0;0;2;0;0;0;16;6;22;0;25;0;0;2;0;0;0;15;6;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;1;0;42;20;12;1;0;36;17;0;0;0;4;4;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0
2015;948,00;32;0;0;0;0;0;0;30;4;34;0;30;0;0;0;0;0;0;26;4;30;0;21;0;0;0;0;0;0;14;3;17;0;21;0;0;0;0;0;0;14;3;17;0;0;3;0;2;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;4;0;2;15;0;1;0;1;15;0;0;0;7;3;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0
2015;1051,00;16;0;0;1;1;0;;67;0;67;0;15;0;0;1;1;0;0;55;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;20;0;1;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1083,00;3;0;0;0;0;0;0;10;0;10;0;3;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1096,00;14;0;0;2;0;0;1;26;0;26;0;12;0;0;1;0;0;1;25;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;0;0;1;0;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2015;679,00;881;23;4;24;7;0;0;827;0;827;0;806;23;2;19;6;0;0;785;0;785;0;23;1;0;1;0;0;0;6;0;6;0;21;1;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;87;244;382;4;8;28;187;289;0;0;2;3;2;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0
2015;478,00;58;0;0;2;0;0;;50;13;63;0;47;0;0;2;0;0;0;40;6;46;0;2;0;0;9;4;0;0;13;0;13;0;1;0;0;7;4;0;0;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;9;31;12;3;2;0;25;0;0;0;2;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2015;352,00;29;0;25;11;3;2;0;94;2;96;0;24;0;21;8;3;0;0;92;2;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;68;26;24;3;2;57;18;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;628,00;426;15;0;20;0;0;0;329;99;428;0;365;15;0;10;0;0;0;316;88;404;0;77;4;0;8;0;0;0;15;4;19;0;74;3;0;8;0;0;0;14;3;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;4;13;183;131;18;4;9;162;72;0;0;0;5;1;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0
2015;291,00;41;0;0;2;6;0;0;77;0;77;0;26;0;0;2;6;0;0;71;0;71;0;2;0;0;0;0;0;0;18;0;18;0;1;0;0;0;0;0;0;18;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;51;29;53;3;6;21;19;43;2;0;6;8;12;1;0;2;6;8;0;0;0;0;0;0;0;0;0;0
2015;495,00;50;0;0;10;1;0;0;61;14;75;21;46;0;0;9;1;0;0;38;11;49;0;5;0;0;3;2;0;0;8;4;12;2;4;0;0;2;2;0;0;7;2;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;54;31;0;1;1;27;23;0;0;0;9;3;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
2015;845,00;469;17;0;20;1;0;0;377;127;504;0;380;17;0;14;1;0;0;343;108;451;0;80;0;0;0;0;0;0;24;0;24;0;78;0;0;0;0;0;0;24;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;5;83;178;157;12;5;79;148;86;0;0;0;6;7;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0
2015;498,00;118;8;0;4;0;0;1;81;25;106;0;108;7;0;4;0;0;1;76;18;94;0;9;0;0;0;0;0;0;10;0;10;0;8;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;39;42;35;6;2;17;35;13;0;0;3;7;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0
2015;314,00;64;0;0;7;2;1;0;118;4;122;0;57;0;0;5;2;1;0;112;2;114;0;4;0;0;0;2;0;0;14;0;14;0;4;0;0;0;2;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;12;24;107;1;2;0;18;94;0;0;0;0;14;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0
2015;720,00;48;0;0;5;0;0;0;64;11;75;0;37;0;0;5;0;0;0;55;10;65;0;7;0;0;2;0;0;0;2;7;9;0;7;0;0;2;0;0;0;1;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;39;25;22;4;0;29;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;721,00;577;27;0;26;6;3;0;405;141;546;0;473;27;0;21;5;3;0;374;117;491;0;10;0;0;5;0;0;0;2;0;2;0;10;0;0;4;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;6;32;191;280;20;6;0;159;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;485,00;3;0;0;0;0;0;0;2;0;2;0;3;0;0;0;0;0;0;2;0;2;0;4;0;0;0;0;0;0;1;0;1;0;3;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;3;0;0;0;2;3;0;0;1;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0
2015;273,00;150;0;0;2;0;0;0;122;0;122;0;129;0;0;2;0;0;0;115;0;115;0;24;9;0;0;0;0;0;6;0;6;0;22;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;35;37;0;0;0;0;0;0;0;0;2;13;15;0;10;0;2;83;40;3;0;0;70;2;2;0;0;7;4;0;0;0;4;0;0;0;110;0;0;0;0;88;0;0
2015;846,00;353;22;0;23;3;0;0;324;109;433;0;303;21;0;19;1;0;0;299;87;386;0;218;6;0;6;0;0;0;108;15;123;0;198;6;0;5;0;0;0;106;12;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;4;6;159;142;29;3;1;121;88;3;0;0;10;7;2;0;0;10;6;0;0;0;0;0;0;0;0;0;0
2015;847,00;53;0;0;15;0;0;0;82;29;111;0;51;0;0;6;0;0;0;74;19;93;0;6;0;0;1;0;0;0;17;3;20;0;5;0;0;0;0;0;0;17;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;43;27;1;0;0;34;8;0;0;0;9;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
2015;848,00;112;0;0;4;1;0;0;126;34;160;0;101;0;0;3;1;0;0;116;27;143;0;10;0;0;1;0;0;0;10;;10;0;10;0;0;1;0;0;0;6;;6;0;;26;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;24;0;12;36;106;17;0;0;0;93;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
2015;916,00;71;0;0;0;0;0;0;72;0;72;0;57;0;0;0;0;0;0;62;0;62;0;17;0;0;1;0;0;0;14;0;14;0;16;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;5;49;5;2;0;0;43;3;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2015;930,00;71;13;0;6;0;0;0;53;17;70;0;57;8;0;2;0;0;0;46;14;60;0;10;0;0;0;0;0;0;3;0;3;0;10;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;52;16;2;0;0;43;5;1;0;0;3;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2015;954,00;423;26;3;25;2;1;3;334;113;447;0;389;24;2;16;2;1;2;316;89;405;0;79;9;1;0;1;0;0;26;8;34;0;66;9;1;0;1;0;0;24;4;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;24;11;274;8;3;7;8;202;0;0;1;0;11;0;0;1;0;8;0;0;0;0;0;0;0;0;0;0
2015;1007,00;486;25;0;23;5;0;1;378;7;385;0;445;24;0;15;5;0;1;352;7;359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;6;0;3;7;6;6;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1008,00;302;13;0;15;2;0;2;236;5;241;16;272;12;0;4;1;0;1;214;5;219;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;7;0;5;2;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1009,00;441;24;2;16;2;0;0;330;7;337;0;390;22;2;12;2;0;0;311;7;318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2;2;4;0;3;0;0;0;0;0;0;2;2;4;0;22;2;0;8;0;14;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1010,00;235;13;0;8;1;0;13;197;0;197;0;200;12;0;8;0;0;8;180;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4;0;12;1;6;4;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1011,00;184;13;0;10;1;0;2;151;5;156;0;145;12;0;6;1;0;2;144;4;148;0;24;1;0;1;0;0;0;8;0;8;0;18;1;0;0;0;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;4;0;2;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1012,00;258;18;0;10;2;0;2;223;7;230;0;222;17;0;7;2;0;1;217;7;224;0;5;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;3;0;12;0;11;2;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1013,00;1070;36;0;41;0;1;;654;230;884;0;971;33;0;30;0;1;;620;167;787;0;23;0;0;9;0;0;0;0;7;7;0;20;0;0;6;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;6;0;0;0;22;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1041,00;11;0;0;0;0;0;0;4;0;4;0;9;0;0;0;0;0;0;3;0;3;0;0;0;0;1;1;0;0;12;0;12;0;0;0;0;1;1;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;6;0;1;0;1;1;0;0;0;0;12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2015;1073,00;213;22;0;10;1;2;0;143;36;179;8;155;7;0;6;1;1;0;132;10;142;7;30;12;0;2;0;1;0;17;3;20;0;29;12;0;2;0;1;0;15;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;27;52;33;9;1;12;45;5;0;0;1;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2015;359,00;55;0;1;12;1;1;5;43;0;43;0;49;0;1;8;1;1;3;40;0;40;0;21;0;0;6;0;2;5;27;0;27;0;18;0;0;4;0;2;5;26;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;7;15;6;1;4;1;15;6;2;0;3;8;4;1;0;1;6;4;0;0;0;0;0;0;0;0;0;0
2015;98,00;6;0;0;2;0;0;0;17;0;17;0;6;0;0;0;0;0;0;15;0;15;0;13;0;0;0;1;0;0;52;0;52;0;11;0;0;0;1;0;0;48;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;3;1;0;0;0;2;1;0;20;9;12;0;0;13;4;11;0;0;0;0;0;0;0;0;0;0
2015;132,00;8;0;0;0;1;0;0;19;0;19;0;5;0;0;0;0;0;0;18;0;18;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
